date,LAI_1,LAI_2,LAI_3
10/28/2018,0.82,1.23,4.1
10/29/2018,0.81,1.2,4.1
10/30/2018,0.8,1.18,4.1
10/31/2018,0.79,1.15,4.11
11/1/2018,0,0,4.11
11/2/2018,0,0,4.12
11/3/2018,0,0,4.12
11/4/2018,0,0,4.13
11/5/2018,0,0,4.14
11/6/2018,0,0,4.14
11/7/2018,0,0,4.15
11/8/2018,0,0,4.16
11/9/2018,0,0,4.17
11/10/2018,0,0,4.17
11/11/2018,0,0,4.17
11/12/2018,0,0,4.17
11/13/2018,0,0,4.17
11/14/2018,0,0,4.17
11/15/2018,0,0,4.17
11/16/2018,0,0,4.17
11/17/2018,0,0,4.17
11/18/2018,0,0,4.17
11/19/2018,0,0,4.17
11/20/2018,0,0,4.16
11/21/2018,0,0,4.16
11/22/2018,0,0,4.16
11/23/2018,0,0,4.15
11/24/2018,0,0,4.15
11/25/2018,0,0,4.15
11/26/2018,0,0,4.13
11/27/2018,0,0,4.12
11/28/2018,0,0,4.1
11/29/2018,0,0,4.09
11/30/2018,0,0,4.07
12/1/2018,0,0,4.06
12/2/2018,0,0,4.04
12/3/2018,0,0,4.03
12/4/2018,0,0,4.01
12/5/2018,0,0,4
12/6/2018,0,0,3.99
12/7/2018,0,0,3.98
12/8/2018,0,0,3.97
12/9/2018,0,0,3.95
12/10/2018,0,0,3.94
12/11/2018,0,0,3.93
12/12/2018,0,0,3.93
12/13/2018,0,0,3.93
12/14/2018,0,0,3.93
12/15/2018,0,0,3.93
12/16/2018,0,0,3.93
12/17/2018,0,0,3.93
12/18/2018,0,0,3.93
12/19/2018,0,0,3.93
12/20/2018,0,0,3.93
12/21/2018,0,0,3.92
12/22/2018,0,0,3.92
12/23/2018,0,0,3.92
12/24/2018,0,0,3.91
12/25/2018,0,0,3.91
12/26/2018,0,0,3.91
12/27/2018,0,0,3.9
12/28/2018,0,0,3.92
12/29/2018,0,0,3.93
12/30/2018,0,0,3.95
12/31/2018,0,0,3.96
1/1/2019,0,0,3.97
1/2/2019,0,0,3.99
1/3/2019,0,0,4
1/4/2019,0,0,4.02
1/5/2019,0,0,4.03
1/6/2019,0,0,4.05
1/7/2019,0,0,4.06
1/8/2019,0,0,4.08
1/9/2019,0,0,4.09
1/10/2019,0,0,4.09
1/11/2019,0,0,4.08
1/12/2019,0,0,4.07
1/13/2019,0,0,4.07
1/14/2019,0,0,4.06
1/15/2019,0,0,4.06
1/16/2019,0,0,4.05
1/17/2019,0,0,4.05
1/18/2019,0,0,4.04
1/19/2019,0,0,4.04
1/20/2019,0,0,4.04
1/21/2019,0,0,4.04
1/22/2019,0,0,4.03
1/23/2019,0,0,4.03
1/24/2019,0,0,4.03
1/25/2019,0,0,4.03
1/26/2019,0,0,4.02
1/27/2019,0,0,4.02
1/28/2019,0,0,4.02
1/29/2019,0,0,4.02
1/30/2019,0,0,4.02
1/31/2019,0,0,4.02
2/1/2019,0,0,4.02
2/2/2019,0,0,4.01
2/3/2019,0,0,4.01
2/4/2019,0,0,4.01
2/5/2019,0,0,4.01
2/6/2019,0,0,4
2/7/2019,0,0,4
2/8/2019,0,0,4
2/9/2019,0,0,4
2/10/2019,0,0,3.99
2/11/2019,0,0,3.99
2/12/2019,0,0,3.99
2/13/2019,0,0,3.98
2/14/2019,0,0,3.98
2/15/2019,0,0,3.98
2/16/2019,0,0,3.97
2/17/2019,0,0,3.97
2/18/2019,0,0,3.97
2/19/2019,0,0,3.97
2/20/2019,0,0,3.96
2/21/2019,0,0,3.96
2/22/2019,0,0,3.96
2/23/2019,0,0,3.96
2/24/2019,0,0,3.96
2/25/2019,0,0,3.96
2/26/2019,0,0,3.96
2/27/2019,0,0,3.95
2/28/2019,0,0,3.95
3/1/2019,0.57,0.89,3.94
3/2/2019,0.57,0.89,3.93
3/3/2019,0.56,0.9,3.93
3/4/2019,0.56,0.9,3.92
3/5/2019,0.55,0.91,3.91
3/6/2019,0.55,0.92,3.91
3/7/2019,0.57,0.92,3.91
3/8/2019,0.59,0.92,3.9
3/9/2019,0.61,0.92,3.9
3/10/2019,0.64,0.92,3.9
3/11/2019,0.66,0.93,3.9
3/12/2019,0.68,0.93,3.89
3/13/2019,0.7,0.93,3.89
3/14/2019,0.73,0.93,3.89
3/15/2019,0.74,0.92,3.89
3/16/2019,0.75,0.9,3.9
3/17/2019,0.77,0.89,3.9
3/18/2019,0.78,0.88,3.91
3/19/2019,0.79,0.86,3.91
3/20/2019,0.81,0.85,3.92
3/21/2019,0.82,0.83,3.93
3/22/2019,0.83,0.82,3.93
3/23/2019,0.89,0.9,3.95
3/24/2019,0.94,0.98,3.96
3/25/2019,1,1.06,3.98
3/26/2019,1.05,1.14,4
3/27/2019,1.1,1.22,4.02
3/28/2019,1.16,1.3,4.03
3/29/2019,1.21,1.39,4.05
3/30/2019,1.27,1.47,4.07
3/31/2019,1.26,1.47,4.06
4/1/2019,1.26,1.48,4.06
4/2/2019,1.26,1.49,4.06
4/3/2019,1.26,1.49,4.06
4/4/2019,1.26,1.5,4.05
4/5/2019,1.25,1.5,4.05
4/6/2019,1.25,1.51,4.05
4/7/2019,1.25,1.52,4.05
4/8/2019,1.27,1.53,4.05
4/9/2019,1.3,1.54,4.06
4/10/2019,1.32,1.55,4.07
4/11/2019,1.35,1.56,4.08
4/12/2019,1.37,1.57,4.08
4/13/2019,1.4,1.58,4.09
4/14/2019,1.42,1.59,4.1
4/15/2019,1.45,1.6,4.1
4/16/2019,1.46,1.68,4.1
4/17/2019,1.48,1.75,4.1
4/18/2019,1.49,1.83,4.1
4/19/2019,1.51,1.91,4.1
4/20/2019,1.52,1.99,4.1
4/21/2019,1.54,2.06,4.09
4/22/2019,1.55,2.14,4.09
4/23/2019,1.57,2.22,4.09
4/24/2019,1.57,2.23,4.08
4/25/2019,1.58,2.25,4.07
4/26/2019,1.59,2.27,4.06
4/27/2019,1.6,2.28,4.05
4/28/2019,1.61,2.3,4.04
4/29/2019,1.62,2.32,4.03
4/30/2019,1.63,2.33,4.02
5/1/2019,1.64,2.35,4.01
5/2/2019,1.68,2.35,4.02
5/3/2019,1.72,2.36,4.04
5/4/2019,1.76,2.36,4.06
5/5/2019,1.8,2.37,4.08
5/6/2019,1.84,2.37,4.09
5/7/2019,1.89,2.38,4.11
5/8/2019,1.93,2.38,4.13
5/9/2019,1.97,2.38,4.15
5/10/2019,2.02,2.55,4.18
5/11/2019,2.07,2.72,4.21
5/12/2019,2.12,2.88,4.24
5/13/2019,2.17,3.05,4.28
5/14/2019,2.22,3.22,4.31
5/15/2019,2.27,3.38,4.34
5/16/2019,2.32,3.55,4.38
5/17/2019,2.37,3.72,4.41
5/18/2019,2.35,3.71,4.4
5/19/2019,2.34,3.7,4.39
5/20/2019,2.33,3.69,4.37
5/21/2019,2.31,3.68,4.36
5/22/2019,2.3,3.66,4.35
5/23/2019,2.29,3.65,4.33
5/24/2019,2.27,3.64,4.32
5/25/2019,2.26,3.63,4.31
5/26/2019,2.34,3.76,4.34
5/27/2019,2.42,3.9,4.38
5/28/2019,2.5,4.03,4.41
5/29/2019,2.58,4.16,4.44
5/30/2019,2.66,4.29,4.48
5/31/2019,2.74,4.42,4.51
6/1/2019,2.82,4.55,4.54
6/2/2019,2.9,4.68,4.58
6/3/2019,2.84,4.6,4.56
6/4/2019,2.78,4.51,4.55
6/5/2019,2.72,4.42,4.53
6/6/2019,2.65,4.33,4.52
6/7/2019,2.59,4.25,4.5
6/8/2019,2.53,4.16,4.49
6/9/2019,2.47,4.07,4.47
6/10/2019,2.41,3.98,4.45
6/11/2019,2.38,4.05,4.47
6/12/2019,2.36,4.11,4.49
6/13/2019,2.34,4.18,4.51
6/14/2019,2.31,4.24,4.53
6/15/2019,2.29,4.31,4.54
6/16/2019,2.27,4.37,4.56
6/17/2019,2.24,4.44,4.58
6/18/2019,2.22,4.5,4.6
6/19/2019,2.19,4.45,4.57
6/20/2019,2.16,4.4,4.55
6/21/2019,2.12,4.35,4.52
6/22/2019,2.09,4.3,4.5
6/23/2019,2.06,4.25,4.47
6/24/2019,2.03,4.2,4.45
6/25/2019,2,4.15,4.42
6/26/2019,1.96,4.1,4.4
6/27/2019,1.92,4.07,4.37
6/28/2019,1.88,4.05,4.34
6/29/2019,1.84,4.02,4.31
6/30/2019,1.8,3.99,4.28
7/1/2019,1.76,3.96,4.25
7/2/2019,1.72,3.94,4.22
7/3/2019,1.68,3.91,4.19
7/4/2019,1.64,3.88,4.16
7/5/2019,1.65,3.86,4.17
7/6/2019,1.65,3.84,4.17
7/7/2019,1.65,3.82,4.17
7/8/2019,1.66,3.8,4.18
7/9/2019,1.66,3.78,4.18
7/10/2019,1.66,3.76,4.18
7/11/2019,1.67,3.74,4.19
7/12/2019,1.67,3.72,4.19
7/13/2019,1.75,3.73,4.22
7/14/2019,1.84,3.75,4.25
7/15/2019,1.92,3.77,4.28
7/16/2019,2,3.78,4.31
7/17/2019,2.09,3.8,4.35
7/18/2019,2.17,3.82,4.38
7/19/2019,2.26,3.83,4.41
7/20/2019,2.34,3.85,4.44
7/21/2019,2.25,3.79,4.39
7/22/2019,2.17,3.72,4.35
7/23/2019,2.08,3.66,4.3
7/24/2019,2,3.59,4.26
7/25/2019,1.91,3.53,4.21
7/26/2019,1.83,3.46,4.17
7/27/2019,1.74,3.4,4.12
7/28/2019,1.66,3.33,4.07
7/29/2019,1.63,3.25,4.07
7/30/2019,1.61,3.17,4.06
7/31/2019,1.59,3.09,4.05
8/1/2019,1.56,3.01,4.05
8/2/2019,1.54,2.93,4.04
8/3/2019,1.52,2.85,4.03
8/4/2019,1.49,2.76,4.03
8/5/2019,1.47,2.68,4.02
8/6/2019,1.49,2.67,4.03
8/7/2019,1.52,2.65,4.03
8/8/2019,1.55,2.63,4.04
8/9/2019,1.57,2.62,4.04
8/10/2019,1.6,2.6,4.05
8/11/2019,1.63,2.58,4.05
8/12/2019,1.65,2.57,4.06
8/13/2019,1.68,2.55,4.06
8/14/2019,1.75,2.66,4.12
8/15/2019,1.82,2.78,4.18
8/16/2019,1.89,2.89,4.23
8/17/2019,1.96,3.01,4.29
8/18/2019,2.03,3.12,4.35
8/19/2019,2.11,3.24,4.41
8/20/2019,2.18,3.35,4.46
8/21/2019,2.25,3.47,4.52
8/22/2019,2.2,3.49,4.51
8/23/2019,2.15,3.52,4.49
8/24/2019,2.1,3.55,4.48
8/25/2019,2.05,3.58,4.46
8/26/2019,2,3.6,4.45
8/27/2019,1.95,3.63,4.43
8/28/2019,1.9,3.66,4.42
8/29/2019,1.85,3.68,4.4
8/30/2019,1.85,3.64,4.4
8/31/2019,1.84,3.59,4.41
9/1/2019,1.84,3.54,4.41
9/2/2019,1.83,3.49,4.41
9/3/2019,1.82,3.44,4.41
9/4/2019,1.82,3.4,4.42
9/5/2019,1.81,3.35,4.42
9/6/2019,1.81,3.3,4.42
9/7/2019,1.73,3.09,4.38
9/8/2019,1.65,2.89,4.34
9/9/2019,1.58,2.68,4.3
9/10/2019,1.5,2.48,4.26
9/11/2019,1.43,2.27,4.22
9/12/2019,1.35,2.06,4.18
9/13/2019,1.28,1.86,4.14
9/14/2019,1.2,1.65,4.1
9/15/2019,1.22,1.81,4.11
9/16/2019,1.23,1.97,4.12
9/17/2019,1.25,2.12,4.14
9/18/2019,1.26,2.28,4.15
9/19/2019,1.28,2.44,4.16
9/20/2019,1.29,2.6,4.18
9/21/2019,1.31,2.76,4.19
9/22/2019,1.33,2.92,4.2
9/23/2019,1.3,2.75,4.18
9/24/2019,1.27,2.59,4.16
9/25/2019,1.24,2.43,4.13
9/26/2019,1.21,2.27,4.11
9/27/2019,1.18,2.1,4.09
9/28/2019,1.15,1.94,4.06
9/29/2019,1.12,1.78,4.04
9/30/2019,1.09,1.62,4.02
10/1/2019,1.12,1.63,4.03
10/2/2019,1.14,1.64,4.05
10/3/2019,1.17,1.65,4.06
10/4/2019,1.2,1.66,4.08
10/5/2019,1.22,1.67,4.09
10/6/2019,1.25,1.68,4.11
10/7/2019,1.28,1.69,4.12
10/8/2019,1.3,1.7,4.14
10/9/2019,1.29,1.68,4.13
10/10/2019,1.28,1.66,4.12
10/11/2019,1.26,1.64,4.11
10/12/2019,1.25,1.62,4.11
10/13/2019,1.24,1.6,4.1
10/14/2019,1.23,1.58,4.09
10/15/2019,1.21,1.55,4.08
10/16/2019,1.2,1.53,4.07
10/17/2019,1.17,1.45,4.05
10/18/2019,1.14,1.38,4.02
10/19/2019,1.11,1.3,3.99
10/20/2019,1.08,1.22,3.97
10/21/2019,1.05,1.14,3.94
10/22/2019,1.02,1.06,3.91
10/23/2019,0.99,0.98,3.89
10/24/2019,0.97,0.9,3.86
10/25/2019,0.92,0.86,3.88
10/26/2019,0.87,0.82,3.9
10/27/2019,0.82,0.78,3.92
10/28/2019,0.78,0.73,3.93
10/29/2019,0.73,0.69,3.95
10/30/2019,0.68,0.65,3.97
10/31/2019,0.64,0.61,3.99
11/1/2019,0,0,4.01
11/2/2019,0,0,4.01
11/3/2019,0,0,4.02
11/4/2019,0,0,4.02
11/5/2019,0,0,4.02
11/6/2019,0,0,4.03
11/7/2019,0,0,4.03
11/8/2019,0,0,4.04
11/9/2019,0,0,4.04
11/10/2019,0,0,4.05
11/11/2019,0,0,4.06
11/12/2019,0,0,4.06
11/13/2019,0,0,4.07
11/14/2019,0,0,4.08
11/15/2019,0,0,4.08
11/16/2019,0,0,4.09
11/17/2019,0,0,4.1
11/18/2019,0,0,4.11
11/19/2019,0,0,4.12
11/20/2019,0,0,4.13
11/21/2019,0,0,4.14
11/22/2019,0,0,4.15
11/23/2019,0,0,4.16
11/24/2019,0,0,4.17
11/25/2019,0,0,4.18
11/26/2019,0,0,4.16
11/27/2019,0,0,4.14
11/28/2019,0,0,4.12
11/29/2019,0,0,4.11
11/30/2019,0,0,4.09
12/1/2019,0,0,4.07
12/2/2019,0,0,4.05
12/3/2019,0,0,4.04
12/4/2019,0,0,4.03
12/5/2019,0,0,4.03
12/6/2019,0,0,4.03
12/7/2019,0,0,4.03
12/8/2019,0,0,4.03
12/9/2019,0,0,4.03
12/10/2019,0,0,4.03
12/11/2019,0,0,4.03
12/12/2019,0,0,4.03
12/13/2019,0,0,4.03
12/14/2019,0,0,4.02
12/15/2019,0,0,4.02
12/16/2019,0,0,4.02
12/17/2019,0,0,4.01
12/18/2019,0,0,4.01
12/19/2019,0,0,4.01
12/20/2019,0,0,4.01
12/21/2019,0,0,4
12/22/2019,0,0,4
12/23/2019,0,0,4
12/24/2019,0,0,4
12/25/2019,0,0,4
12/26/2019,0,0,3.99
12/27/2019,0,0,3.99
12/28/2019,0,0,3.99
12/29/2019,0,0,4
12/30/2019,0,0,4
12/31/2019,0,0,4
1/1/2020,0,0,4
1/2/2020,0,0,4.01
1/3/2020,0,0,4.02
1/4/2020,0,0,4.03
1/5/2020,0,0,4.05
1/6/2020,0,0,4.06
1/7/2020,0,0,4.07
1/8/2020,0,0,4.08
1/9/2020,0,0,4.09
1/10/2020,0,0,4.08
1/11/2020,0,0,4.07
1/12/2020,0,0,4.05
1/13/2020,0,0,4.04
1/14/2020,0,0,4.03
1/15/2020,0,0,4.02
1/16/2020,0,0,4.01
1/17/2020,0,0,3.99
1/18/2020,0,0,3.99
1/19/2020,0,0,3.99
1/20/2020,0,0,3.98
1/21/2020,0,0,3.98
1/22/2020,0,0,3.97
1/23/2020,0,0,3.97
1/24/2020,0,0,3.96
1/25/2020,0,0,3.96
1/26/2020,0,0,3.95
1/27/2020,0,0,3.95
1/28/2020,0,0,3.94
1/29/2020,0,0,3.93
1/30/2020,0,0,3.92
1/31/2020,0,0,3.92
2/1/2020,0,0,3.91
2/2/2020,0,0,3.9
2/3/2020,0,0,3.9
2/4/2020,0,0,3.89
2/5/2020,0,0,3.89
2/6/2020,0,0,3.89
2/7/2020,0,0,3.88
2/8/2020,0,0,3.88
2/9/2020,0,0,3.88
2/10/2020,0,0,3.87
2/11/2020,0,0,3.87
2/12/2020,0,0,3.86
2/13/2020,0,0,3.86
2/14/2020,0,0,3.86
2/15/2020,0,0,3.85
2/16/2020,0,0,3.85
2/17/2020,0,0,3.84
2/18/2020,0,0,3.84
2/19/2020,0,0,3.84
2/20/2020,0,0,3.84
2/21/2020,0,0,3.84
2/22/2020,0,0,3.84
2/23/2020,0,0,3.85
2/24/2020,0,0,3.85
2/25/2020,0,0,3.85
2/26/2020,0,0,3.85
2/27/2020,0,0,3.85
2/28/2020,0,0,3.85
2/29/2020,0,0,3.85
3/1/2020,0,0,3.85
3/2/2020,0,0,3.85
3/3/2020,0,0,3.85
3/4/2020,0,0,3.85
3/5/2020,0,0,3.85
3/6/2020,0,0,3.86
3/7/2020,0,0,3.87
3/8/2020,0,0,3.88
3/9/2020,0,0,3.89
3/10/2020,0,0,3.89
3/11/2020,0,0,3.9
3/12/2020,0,0,3.91
3/13/2020,0,0,3.92
3/14/2020,0,0,3.93
3/15/2020,0,0,3.94
3/16/2020,0,0,3.95
3/17/2020,0,0,3.95
3/18/2020,0,0,3.96
3/19/2020,0,0,3.97
3/20/2020,0,0,3.98
3/21/2020,0,0,3.99
3/22/2020,0,0,3.99
3/23/2020,0,0,3.99
3/24/2020,0,0,3.99
3/25/2020,0,0,3.99
3/26/2020,0,0,3.99
3/27/2020,0,0,3.99
3/28/2020,0,0,3.99
3/29/2020,0,0,3.99
3/30/2020,0,0,3.99
3/31/2020,0,0,3.99
4/1/2020,1.23,1.16,3.99
4/2/2020,1.25,1.18,4
4/3/2020,1.27,1.19,4
4/4/2020,1.29,1.2,4
4/5/2020,1.32,1.22,4
4/6/2020,1.34,1.23,4
4/7/2020,1.35,1.24,4
4/8/2020,1.37,1.25,4
4/9/2020,1.39,1.25,4
4/10/2020,1.41,1.26,4
4/11/2020,1.43,1.26,4
4/12/2020,1.45,1.27,4
4/13/2020,1.47,1.28,4
4/14/2020,1.48,1.28,4.01
4/15/2020,1.49,1.31,4.01
4/16/2020,1.5,1.34,4.02
4/17/2020,1.51,1.36,4.02
4/18/2020,1.51,1.39,4.03
4/19/2020,1.52,1.42,4.03
4/20/2020,1.53,1.45,4.04
4/21/2020,1.54,1.47,4.04
4/22/2020,1.54,1.5,4.05
4/23/2020,1.51,1.53,4.05
4/24/2020,1.48,1.56,4.05
4/25/2020,1.45,1.59,4.05
4/26/2020,1.42,1.62,4.06
4/27/2020,1.39,1.65,4.06
4/28/2020,1.36,1.68,4.06
4/29/2020,1.33,1.7,4.06
4/30/2020,1.3,1.73,4.06
5/1/2020,1.46,1.84,4.09
5/2/2020,1.61,1.95,4.12
5/3/2020,1.77,2.05,4.14
5/4/2020,1.92,2.16,4.17
5/5/2020,2.08,2.26,4.2
5/6/2020,2.23,2.37,4.23
5/7/2020,2.39,2.48,4.26
5/8/2020,2.54,2.58,4.28
5/9/2020,2.55,2.72,4.27
5/10/2020,2.56,2.85,4.25
5/11/2020,2.57,2.98,4.24
5/12/2020,2.58,3.12,4.22
5/13/2020,2.59,3.25,4.21
5/14/2020,2.6,3.38,4.19
5/15/2020,2.61,3.52,4.17
5/16/2020,2.62,3.65,4.16
5/17/2020,2.69,3.67,4.19
5/18/2020,2.76,3.68,4.21
5/19/2020,2.83,3.7,4.24
5/20/2020,2.9,3.72,4.27
5/21/2020,2.97,3.73,4.3
5/22/2020,3.04,3.75,4.33
5/23/2020,3.11,3.77,4.35
5/24/2020,3.18,3.78,4.38
5/25/2020,3.11,3.8,4.38
5/26/2020,3.04,3.81,4.38
5/27/2020,2.97,3.82,4.38
5/28/2020,2.9,3.83,4.38
5/29/2020,2.83,3.85,4.38
5/30/2020,2.76,3.86,4.38
5/31/2020,2.69,3.87,4.38
6/1/2020,2.62,3.88,4.39
6/2/2020,2.6,3.79,4.39
6/3/2020,2.57,3.69,4.39
6/4/2020,2.55,3.59,4.39
6/5/2020,2.52,3.49,4.39
6/6/2020,2.5,3.39,4.39
6/7/2020,2.47,3.3,4.39
6/8/2020,2.45,3.2,4.39
6/9/2020,2.42,3.1,4.4
6/10/2020,2.39,3.28,4.41
6/11/2020,2.35,3.46,4.42
6/12/2020,2.32,3.64,4.43
6/13/2020,2.28,3.82,4.44
6/14/2020,2.25,4.01,4.45
6/15/2020,2.21,4.19,4.45
6/16/2020,2.18,4.37,4.46
6/17/2020,2.14,4.55,4.47
6/18/2020,2.19,4.58,4.48
6/19/2020,2.23,4.6,4.49
6/20/2020,2.28,4.62,4.49
6/21/2020,2.32,4.65,4.5
6/22/2020,2.37,4.68,4.51
6/23/2020,2.41,4.7,4.51
6/24/2020,2.46,4.72,4.52
6/25/2020,2.5,4.75,4.52
6/26/2020,2.4,4.42,4.49
6/27/2020,2.3,4.08,4.46
6/28/2020,2.2,3.75,4.42
6/29/2020,2.1,3.42,4.39
6/30/2020,2,3.08,4.36
7/1/2020,1.9,2.75,4.32
7/2/2020,1.8,2.42,4.29
7/3/2020,1.7,2.08,4.26
7/4/2020,1.68,2.38,4.25
7/5/2020,1.66,2.68,4.25
7/6/2020,1.63,2.98,4.24
7/7/2020,1.61,3.28,4.24
7/8/2020,1.59,3.58,4.23
7/9/2020,1.57,3.88,4.23
7/10/2020,1.54,4.18,4.22
7/11/2020,1.52,4.48,4.22
7/12/2020,1.53,4.14,4.22
7/13/2020,1.53,3.8,4.22
7/14/2020,1.54,3.45,4.23
7/15/2020,1.54,3.11,4.23
7/16/2020,1.55,2.76,4.23
7/17/2020,1.55,2.42,4.24
7/18/2020,1.56,2.08,4.24
7/19/2020,1.56,1.73,4.24
7/20/2020,1.61,1.93,4.27
7/21/2020,1.65,2.12,4.3
7/22/2020,1.7,2.31,4.32
7/23/2020,1.74,2.51,4.35
7/24/2020,1.79,2.7,4.37
7/25/2020,1.83,2.9,4.4
7/26/2020,1.88,3.09,4.42
7/27/2020,1.93,3.28,4.45
7/28/2020,1.92,3.33,4.45
7/29/2020,1.91,3.37,4.44
7/30/2020,1.9,3.41,4.44
7/31/2020,1.9,3.46,4.44
8/1/2020,1.89,3.5,4.43
8/2/2020,1.88,3.55,4.43
8/3/2020,1.88,3.59,4.42
8/4/2020,1.87,3.63,4.42
8/5/2020,1.82,3.59,4.41
8/6/2020,1.77,3.55,4.4
8/7/2020,1.72,3.5,4.4
8/8/2020,1.67,3.46,4.39
8/9/2020,1.62,3.41,4.38
8/10/2020,1.56,3.37,4.37
8/11/2020,1.51,3.33,4.36
8/12/2020,1.46,3.28,4.36
8/13/2020,1.52,3.31,4.36
8/14/2020,1.58,3.35,4.37
8/15/2020,1.64,3.38,4.38
8/16/2020,1.7,3.41,4.39
8/17/2020,1.76,3.44,4.4
8/18/2020,1.82,3.47,4.4
8/19/2020,1.88,3.5,4.41
8/20/2020,1.94,3.53,4.42
8/21/2020,1.89,3.25,4.4
8/22/2020,1.84,2.98,4.37
8/23/2020,1.79,2.7,4.35
8/24/2020,1.74,2.42,4.32
8/25/2020,1.69,2.14,4.3
8/26/2020,1.64,1.86,4.28
8/27/2020,1.59,1.58,4.25
8/28/2020,1.54,1.3,4.23
8/29/2020,1.6,1.59,4.25
8/30/2020,1.66,1.88,4.28
8/31/2020,1.72,2.17,4.3
9/1/2020,1.78,2.47,4.32
9/2/2020,1.84,2.76,4.34
9/3/2020,1.9,3.05,4.37
9/4/2020,1.96,3.34,4.39
9/5/2020,2.02,3.63,4.41
9/6/2020,2.02,3.62,4.42
9/7/2020,2.02,3.61,4.42
9/8/2020,2.03,3.6,4.43
9/9/2020,2.03,3.59,4.43
9/10/2020,2.03,3.58,4.43
9/11/2020,2.03,3.57,4.44
9/12/2020,2.04,3.56,4.44
9/13/2020,2.04,3.55,4.45
9/14/2020,1.96,3.47,4.43
9/15/2020,1.89,3.39,4.42
9/16/2020,1.81,3.31,4.41
9/17/2020,1.73,3.23,4.4
9/18/2020,1.65,3.15,4.38
9/19/2020,1.58,3.08,4.37
9/20/2020,1.5,3,4.36
9/21/2020,1.42,2.92,4.35
9/22/2020,1.42,2.81,4.32
9/23/2020,1.41,2.71,4.3
9/24/2020,1.41,2.61,4.27
9/25/2020,1.4,2.51,4.25
9/26/2020,1.4,2.41,4.22
9/27/2020,1.4,2.3,4.19
9/28/2020,1.39,2.2,4.17
9/29/2020,1.39,2.1,4.14
9/30/2020,1.25,1.89,4.08
10/1/2020,1.11,1.67,4.01
10/2/2020,0.97,1.46,3.95
10/3/2020,0.83,1.24,3.88
10/4/2020,0.69,1.03,3.82
10/5/2020,0.56,0.81,3.75
10/6/2020,0.42,0.6,3.69
10/7/2020,0.28,0.38,3.62
10/8/2020,0.43,0.54,3.69
10/9/2020,0.59,0.69,3.75
10/10/2020,0.74,0.85,3.81
10/11/2020,0.89,1,3.87
10/12/2020,1.05,1.15,3.93
10/13/2020,1.2,1.31,4
10/14/2020,1.36,1.46,4.06
10/15/2020,1.51,1.62,4.12
10/16/2020,1.46,1.58,4.1
10/17/2020,1.4,1.54,4.08
10/18/2020,1.34,1.5,4.06
10/19/2020,1.29,1.46,4.04
10/20/2020,1.23,1.42,4.02
10/21/2020,1.18,1.38,4.01
10/22/2020,1.12,1.34,3.99
10/23/2020,1.06,1.3,3.97
10/24/2020,1.07,1.26,3.96
10/25/2020,1.07,1.22,3.95
10/26/2020,1.07,1.18,3.95
10/27/2020,1.07,1.13,3.94
10/28/2020,1.07,1.09,3.93
10/29/2020,1.08,1.05,3.93
10/30/2020,1.08,1.01,3.92
10/31/2020,1.08,0.97,3.91
11/1/2020,1.1,1,3.92
11/2/2020,1.11,1.02,3.94
11/3/2020,1.13,1.05,3.95
11/4/2020,1.14,1.08,3.96
11/5/2020,1.16,1.11,3.97
11/6/2020,1.18,1.14,3.98
11/7/2020,1.19,1.17,3.99
11/8/2020,1.21,1.2,4.01
11/9/2020,1.19,1.19,4
11/10/2020,1.18,1.17,3.99
11/11/2020,1.17,1.16,3.98
11/12/2020,1.16,1.15,3.98
11/13/2020,1.15,1.13,3.97
11/14/2020,1.14,1.12,3.96
11/15/2020,1.12,1.11,3.95
11/16/2020,1.11,1.1,3.94
11/17/2020,1.09,1.09,3.95
11/18/2020,1.07,1.08,3.96
11/19/2020,1.05,1.07,3.97
11/20/2020,1.03,1.06,3.98
11/21/2020,1.01,1.05,3.99
11/22/2020,0.99,1.04,4
11/23/2020,0.97,1.03,4.01
11/24/2020,0.95,1.02,4.02
11/25/2020,0.95,1,4
11/26/2020,0.95,0.98,3.99
11/27/2020,0.95,0.96,3.97
11/28/2020,0.94,0.94,3.96
11/29/2020,0.94,0.92,3.94
11/30/2020,0.94,0.91,3.93
12/1/2020,0,0,3.91
12/2/2020,0,0,3.9
12/3/2020,0,0,3.9
12/4/2020,0,0,3.9
12/5/2020,0,0,3.9
12/6/2020,0,0,3.9
12/7/2020,0,0,3.9
12/8/2020,0,0,3.91
12/9/2020,0,0,3.91
12/10/2020,0,0,3.91
12/11/2020,0,0,3.91
12/12/2020,0,0,3.91
12/13/2020,0,0,3.91
12/14/2020,0,0,3.91
12/15/2020,0,0,3.91
12/16/2020,0,0,3.9
12/17/2020,0,0,3.9
12/18/2020,0,0,3.9
12/19/2020,0,0,3.89
12/20/2020,0,0,3.88
12/21/2020,0,0,3.87
12/22/2020,0,0,3.86
12/23/2020,0,0,3.85
12/24/2020,0,0,3.83
12/25/2020,0,0,3.82
12/26/2020,0,0,3.81
12/27/2020,0,0,3.8
12/28/2020,0,0,3.79
12/29/2020,0,0,3.78
12/30/2020,0,0,3.78
12/31/2020,0,0,3.77
1/1/2021,0,0,3.76
1/2/2021,0,0,3.77
1/3/2021,0,0,3.78
1/4/2021,0,0,3.79
1/5/2021,0,0,3.79
1/6/2021,0,0,3.8
1/7/2021,0,0,3.81
1/8/2021,0,0,3.82
1/9/2021,0,0,3.83
1/10/2021,0,0,3.83
